run_date,run_num,sample_date,collection_num,sample_id,target,ct
20-Jul-20,15,7-Jul-20,8,MI_8_B,N1,Undetermined
17-Jul-20,14,7-Jul-20,8,NO_8_A,N1,Undetermined
17-Jul-20,14,7-Jul-20,8,NO_8_A,N1,Undetermined
17-Jul-20,14,7-Jul-20,8,NO_8_A,N1,Undetermined
20-Jul-20,15,7-Jul-20,8,NO_8_A,N1,Undetermined
20-Jul-20,15,7-Jul-20,8,NO_8_A,N1,Undetermined
20-Jul-20,15,7-Jul-20,8,NO_8_A,N1,Undetermined
20-Jul-20,15,7-Jul-20,8,NO_8_B,N1,Undetermined
20-Jul-20,15,7-Jul-20,8,NO_8_B,N1,Undetermined
20-Jul-20,15,7-Jul-20,8,NO_8_B,N1,Undetermined
27-Oct-20,37,7-Jul-20,8,CC_8_B,N1,37.06201935
20-Jul-20,15,7-Jul-20,8,MI_8_B,N1,36.13670731
20-Jul-20,15,14-Jul-20,9,MI_9_A,N1,Undetermined
20-Jul-20,15,14-Jul-20,9,MI_9_A,N1,Undetermined
20-Jul-20,15,14-Jul-20,9,MI_9_A,N1,Undetermined
20-Jul-20,15,21-Jul-20,9,MI_9_B,N1,Undetermined
20-Jul-20,15,21-Jul-20,9,MI_9_B,N1,Undetermined
20-Jul-20,15,21-Jul-20,9,MI_9_B,N1,Undetermined
17-Jul-20,14,14-Jul-20,9,NO_9_A,N1,Undetermined
17-Jul-20,14,14-Jul-20,9,NO_9_A,N1,Undetermined
17-Jul-20,14,14-Jul-20,9,NO_9_A,N1,Undetermined
20-Jul-20,15,14-Jul-20,9,NO_9_A,N1,Undetermined
20-Jul-20,15,14-Jul-20,9,NO_9_A,N1,Undetermined
20-Jul-20,15,14-Jul-20,9,NO_9_A,N1,Undetermined
20-Jul-20,15,14-Jul-20,9,NO_9_B,N1,Undetermined
20-Jul-20,15,14-Jul-20,9,NO_9_B,N1,Undetermined
20-Jul-20,15,14-Jul-20,9,NO_9_B,N1,37.05036163
27-Oct-20,37,21-Jul-20,10,CC_10_A,N1,Undetermined
27-Oct-20,37,21-Jul-20,10,CC_10_B,N1,Undetermined
27-Oct-20,37,21-Jul-20,10,CC_10_B,N1,Undetermined
23-Jul-20,18,21-Jul-20,10,MI_10_A,N1,Undetermined
23-Jul-20,18,21-Jul-20,10,MI_10_A,N1,Undetermined
23-Jul-20,18,21-Jul-20,10,MI_10_B,N1,Undetermined
23-Jul-20,18,21-Jul-20,10,NO_10_A,N1,Undetermined
23-Jul-20,18,21-Jul-20,10,NO_10_A,N1,Undetermined
23-Jul-20,18,21-Jul-20,10,NO_10_A,N1,Undetermined
23-Jul-20,18,21-Jul-20,10,NO_10_B,N1,Undetermined
23-Jul-20,18,21-Jul-20,10,NO_10_B,N1,Undetermined
23-Jul-20,18,21-Jul-20,10,NO_10_B,N1,Undetermined
23-Jul-20,18,21-Jul-20,10,MI_10_B,N1,37.06824493
27-Oct-20,37,21-Jul-20,10,CC_10_A,N1,36.9813652
27-Oct-20,37,21-Jul-20,10,CC_10_B,N1,35.97446442
27-Oct-20,37,21-Jul-20,10,CC_10_A,N1,35.96173096
23-Jul-20,18,21-Jul-20,10,MI_10_A,N1,34.35555649
23-Jul-20,18,21-Jul-20,10,MI_10_B,N1,34.24830246
27-Oct-20,37,28-Jul-20,11,CC_11_A,N1,Undetermined
27-Oct-20,37,28-Jul-20,11,CC_11_A,N1,Undetermined
27-Oct-20,37,28-Jul-20,11,CC_11_A,N1,Undetermined
27-Oct-20,37,28-Jul-20,11,CC_11_B,N1,Undetermined
27-Oct-20,37,28-Jul-20,11,CC_11_B,N1,Undetermined
6-Aug-20,20,28-Jul-20,11,MI_11_A,N1,Undetermined
6-Aug-20,20,28-Jul-20,11,MI_11_A,N1,Undetermined
6-Aug-20,20,28-Jul-20,11,MI_11_A,N1,Undetermined
6-Aug-20,20,28-Jul-20,11,MI_11_B,N1,Undetermined
6-Aug-20,20,28-Jul-20,11,MI_11_B,N1,Undetermined
6-Aug-20,20,28-Jul-20,11,NO_11_A,N1,Undetermined
6-Aug-20,20,28-Jul-20,11,NO_11_A,N1,Undetermined
6-Aug-20,20,28-Jul-20,11,NO_11_A,N1,Undetermined
6-Aug-20,20,28-Jul-20,11,NO_11_B,N1,Undetermined
6-Aug-20,20,28-Jul-20,11,MI_11_B,N1,37.09705734
27-Oct-20,37,28-Jul-20,11,CC_11_B,N1,36.88323975
6-Aug-20,20,28-Jul-20,11,NO_11_B,N1,35.33137894
6-Aug-20,20,28-Jul-20,11,NO_11_B,N1,34.69935226
27-Oct-20,37,4-Aug-20,12,CC_12_A,N1,Undetermined
27-Oct-20,37,4-Aug-20,12,CC_12_A,N1,Undetermined
27-Oct-20,37,4-Aug-20,12,CC_12_A,N1,Undetermined
27-Oct-20,37,4-Aug-20,12,CC_12_B,N1,Undetermined
27-Oct-20,37,4-Aug-20,12,CC_12_B,N1,Undetermined
27-Oct-20,37,4-Aug-20,12,CC_12_B,N1,Undetermined
6-Aug-20,20,4-Aug-20,12,MI_12_A,N1,Undetermined
6-Aug-20,20,4-Aug-20,12,MI_12_A,N1,Undetermined
6-Aug-20,20,4-Aug-20,12,MI_12_A,N1,Undetermined
6-Aug-20,20,4-Aug-20,12,MI_12_B,N1,Undetermined
6-Aug-20,20,4-Aug-20,12,MI_12_B,N1,Undetermined
6-Aug-20,20,4-Aug-20,12,MI_12_B,N1,Undetermined
6-Aug-20,20,4-Aug-20,12,NO_12_A,N1,Undetermined
6-Aug-20,20,4-Aug-20,12,NO_12_A,N1,Undetermined
6-Aug-20,20,4-Aug-20,12,NO_12_A,N1,Undetermined
6-Aug-20,20,4-Aug-20,12,NO_12_B,N1,Undetermined
6-Aug-20,20,4-Aug-20,12,NO_12_B,N1,Undetermined
6-Aug-20,20,4-Aug-20,12,NO_12_B,N1,Undetermined
27-Oct-20,37,11-Aug-20,13,CC_13_A,N1,Undetermined
27-Oct-20,37,11-Aug-20,13,CC_13_A,N1,Undetermined
27-Oct-20,37,11-Aug-20,13,CC_13_B,N1,Undetermined
27-Oct-20,37,11-Aug-20,13,CC_13_B,N1,Undetermined
27-Oct-20,37,11-Aug-20,13,CC_13_B,N1,Undetermined
13-Aug-20,21,11-Aug-20,13,MI_13_A,N1,Undetermined
13-Aug-20,21,11-Aug-20,13,MI_13_A,N1,Undetermined
13-Aug-20,21,11-Aug-20,13,MI_13_A,N1,Undetermined
13-Aug-20,21,11-Aug-20,13,MI_13_B,N1,Undetermined
13-Aug-20,21,11-Aug-20,13,MI_13_B,N1,Undetermined
13-Aug-20,21,11-Aug-20,13,MI_13_B,N1,Undetermined
13-Aug-20,21,11-Aug-20,13,NO_13_A,N1,Undetermined
13-Aug-20,21,11-Aug-20,13,NO_13_A,N1,Undetermined
13-Aug-20,21,11-Aug-20,13,NO_13_A,N1,Undetermined
13-Aug-20,21,11-Aug-20,13,NO_13_B,N1,Undetermined
13-Aug-20,21,11-Aug-20,13,NO_13_B,N1,Undetermined
13-Aug-20,21,11-Aug-20,13,NO_13_B,N1,37.00163269
27-Oct-20,37,11-Aug-20,13,CC_13_A,N1,35.11736679
27-Oct-20,37,18-Aug-20,14,CC_14_A,N1,Undetermined
27-Oct-20,37,18-Aug-20,14,CC_14_A,N1,Undetermined
27-Oct-20,37,18-Aug-20,14,CC_14_A,N1,Undetermined
27-Oct-20,37,18-Aug-20,14,CC_14_B,N1,Undetermined
19-Aug-20,22,18-Aug-20,14,MI_14_A,N1,Undetermined
19-Aug-20,22,18-Aug-20,14,MI_14_A,N1,Undetermined
19-Aug-20,22,18-Aug-20,14,MI_14_B,N1,Undetermined
19-Aug-20,22,18-Aug-20,14,MI_14_B,N1,Undetermined
19-Aug-20,22,18-Aug-20,14,NO_14_A,N1,Undetermined
19-Aug-20,22,18-Aug-20,14,NO_14_A,N1,Undetermined
19-Aug-20,22,18-Aug-20,14,NO_14_B,N1,Undetermined
19-Aug-20,22,18-Aug-20,14,NO_14_B,N1,Undetermined
19-Aug-20,22,18-Aug-20,14,NO_14_B,N1,Undetermined
19-Aug-20,22,18-Aug-20,14,MI_14_A,N1,37.13593674
19-Aug-20,22,18-Aug-20,14,NO_14_A,N1,36.58713531
27-Oct-20,37,18-Aug-20,14,CC_14_B,N1,35.99033356
19-Aug-20,22,18-Aug-20,14,MI_14_B,N1,35.67601776
27-Oct-20,37,18-Aug-20,14,CC_14_B,N1,34.91727448
27-Oct-20,37,25-Aug-20,15,CC_15_A,N1,Undetermined
27-Oct-20,37,25-Aug-20,15,CC_15_A,N1,Undetermined
27-Oct-20,37,25-Aug-20,15,CC_15_A,N1,Undetermined
27-Oct-20,37,25-Aug-20,15,CC_15_B,N1,Undetermined
27-Oct-20,37,25-Aug-20,15,CC_15_B,N1,Undetermined
26-Aug-20,23,25-Aug-20,15,MI_15_A,N1,Undetermined
26-Aug-20,23,25-Aug-20,15,MI_15_A,N1,Undetermined
26-Aug-20,23,25-Aug-20,15,MI_15_B,N1,Undetermined
26-Aug-20,23,25-Aug-20,15,MI_15_B,N1,Undetermined
26-Aug-20,23,25-Aug-20,15,MI_15_B,N1,Undetermined
26-Aug-20,23,25-Aug-20,15,NO_15_A,N1,Undetermined
26-Aug-20,23,25-Aug-20,15,NO_15_B,N1,Undetermined
26-Aug-20,23,25-Aug-20,15,NO_15_B,N1,Undetermined
26-Aug-20,23,25-Aug-20,15,NO_15_A,N1,37.07030487
26-Aug-20,23,25-Aug-20,15,MI_15_A,N1,36.49091721
26-Aug-20,23,25-Aug-20,15,NO_15_B,N1,36.40518188
27-Oct-20,37,25-Aug-20,15,CC_15_B,N1,36.22146606
26-Aug-20,23,25-Aug-20,15,NO_15_A,N1,36.03396606
27-Oct-20,37,1-Sep-20,16,CC_16_A,N1,Undetermined
27-Oct-20,37,1-Sep-20,16,CC_16_A,N1,Undetermined
27-Oct-20,37,1-Sep-20,16,CC_16_A,N1,Undetermined
27-Oct-20,37,1-Sep-20,16,CC_16_B,N1,Undetermined
27-Oct-20,37,1-Sep-20,16,CC_16_B,N1,Undetermined
27-Oct-20,37,1-Sep-20,16,CC_16_B,N1,Undetermined
2-Sep-20,24,1-Sep-20,16,MI_16_A,N1,Undetermined
2-Sep-20,24,1-Sep-20,16,MI_16_B,N1,Undetermined
2-Sep-20,24,1-Sep-20,16,MI_16_B,N1,Undetermined
2-Sep-20,24,1-Sep-20,16,NO_16_A,N1,Undetermined
2-Sep-20,24,1-Sep-20,16,NO_16_B,N1,Undetermined
2-Sep-20,24,1-Sep-20,16,MI_16_A,N1,37.07224655
2-Sep-20,24,1-Sep-20,16,NO_16_A,N1,36.47019577
2-Sep-20,24,1-Sep-20,16,MI_16_A,N1,36.35010529
2-Sep-20,24,1-Sep-20,16,MI_16_B,N1,36.19521713
2-Sep-20,24,1-Sep-20,16,NO_16_B,N1,35.71952057
2-Sep-20,24,1-Sep-20,16,NO_16_A,N1,35.14140701
2-Sep-20,24,1-Sep-20,16,NO_16_B,N1,34.25464249
27-Oct-20,37,8-Sep-20,17,CC_17_A,N1,Undetermined
27-Oct-20,37,8-Sep-20,17,CC_17_A,N1,Undetermined
27-Oct-20,37,8-Sep-20,17,CC_17_B,N1,Undetermined
27-Oct-20,37,8-Sep-20,17,CC_17_B,N1,Undetermined
27-Oct-20,37,8-Sep-20,17,CC_17_B,N1,Undetermined
10-Sep-20,26,8-Sep-20,17,MI_17_B,N1,Undetermined
10-Sep-20,26,8-Sep-20,17,MI_17_B,N1,Undetermined
10-Sep-20,26,8-Sep-20,17,NO_17_A,N1,Undetermined
10-Sep-20,26,8-Sep-20,17,MI_17_B,N1,37.04509735
10-Sep-20,26,8-Sep-20,17,MI_17_A,N1,36.58085251
10-Sep-20,26,8-Sep-20,17,MI_17_A,N1,36.42549133
10-Sep-20,26,8-Sep-20,17,MI_17_A,N1,36.3359642
10-Sep-20,26,8-Sep-20,17,NO_17_B,N1,36.11556625
10-Sep-20,26,8-Sep-20,17,NO_17_B,N1,36.07159424
10-Sep-20,26,8-Sep-20,17,NO_17_A,N1,35.99827194
27-Oct-20,37,8-Sep-20,17,CC_17_A,N1,35.96999741
10-Sep-20,26,8-Sep-20,17,NO_17_A,N1,35.63418198
10-Sep-20,26,8-Sep-20,17,NO_17_B,N1,34.35351944
27-Oct-20,37,15-Sep-20,18,CC_18_A,N1,Undetermined
27-Oct-20,37,15-Sep-20,18,CC_18_A,N1,Undetermined
27-Oct-20,37,15-Sep-20,18,CC_18_A,N1,Undetermined
27-Oct-20,37,15-Sep-20,18,CC_18_B,N1,Undetermined
17-Sep-20,27,15-Sep-20,18,MI_18_A,N1,Undetermined
17-Sep-20,27,15-Sep-20,18,MI_18_A,N1,Undetermined
17-Sep-20,27,15-Sep-20,18,MI_18_B,N1,Undetermined
17-Sep-20,27,15-Sep-20,18,MI_18_B,N1,Undetermined
18-Sep-20,28,15-Sep-20,18,MI_18_C,N1,Undetermined
18-Sep-20,28,15-Sep-20,18,MI_18_C,N1,Undetermined
18-Sep-20,28,15-Sep-20,18,MI_18_C,N1,Undetermined
18-Sep-20,28,15-Sep-20,18,MI_18_D,N1,Undetermined
18-Sep-20,28,15-Sep-20,18,MI_18_D,N1,Undetermined
17-Sep-20,27,15-Sep-20,18,NO_18_A,N1,Undetermined
17-Sep-20,27,15-Sep-20,18,NO_18_B,N1,Undetermined
17-Sep-20,27,15-Sep-20,18,NO_18_B,N1,Undetermined
18-Sep-20,28,15-Sep-20,18,NO_18_C,N1,Undetermined
18-Sep-20,28,15-Sep-20,18,NO_18_D,N1,Undetermined
17-Sep-20,27,15-Sep-20,18,MI_18_B,N1,37.10649109
18-Sep-20,28,15-Sep-20,18,NO_18_D,N1,37.00883484
17-Sep-20,27,15-Sep-20,18,NO_18_B,N1,36.87854004
18-Sep-20,28,15-Sep-20,18,NO_18_C,N1,36.87360382
18-Sep-20,28,15-Sep-20,18,NO_18_D,N1,36.7469902
18-Sep-20,28,15-Sep-20,18,MI_18_D,N1,36.31072617
17-Sep-20,27,15-Sep-20,18,NO_18_A,N1,36.25822067
17-Sep-20,27,15-Sep-20,18,NO_18_A,N1,36.23465729
27-Oct-20,37,15-Sep-20,18,CC_18_B,N1,35.99171448
27-Oct-20,37,15-Sep-20,18,CC_18_B,N1,35.79940414
17-Sep-20,27,15-Sep-20,18,MI_18_A,N1,35.27823257
18-Sep-20,28,15-Sep-20,18,NO_18_C,N1,34.9562912
25-Sep-20,30,22-Sep-20,19,CC_19_A,N1,Undetermined
25-Sep-20,30,22-Sep-20,19,CC_19_A,N1,Undetermined
25-Sep-20,30,22-Sep-20,19,CC_19_A,N1,Undetermined
25-Sep-20,30,22-Sep-20,19,CC_19_B,N1,Undetermined
25-Sep-20,30,22-Sep-20,19,CC_19_B,N1,Undetermined
25-Sep-20,30,22-Sep-20,19,MI_19_A,N1,Undetermined
25-Sep-20,30,22-Sep-20,19,MI_19_A,N1,Undetermined
25-Sep-20,30,22-Sep-20,19,MI_19_A,N1,Undetermined
23-Sep-20,29,22-Sep-20,19,MI_19_B,N1,Undetermined
23-Sep-20,29,22-Sep-20,19,MI_19_B,N1,Undetermined
25-Sep-20,30,22-Sep-20,19,MI_19_B,N1,Undetermined
25-Sep-20,30,22-Sep-20,19,MI_19_B,N1,Undetermined
25-Sep-20,30,22-Sep-20,19,MI_19_B,N1,Undetermined
23-Sep-20,29,22-Sep-20,19,NO_19_A,N1,Undetermined
23-Sep-20,29,22-Sep-20,19,NO_19_A,N1,Undetermined
23-Sep-20,29,22-Sep-20,19,NO_19_A,N1,Undetermined
25-Sep-20,30,22-Sep-20,19,NO_19_A,N1,Undetermined
23-Sep-20,29,22-Sep-20,19,NO_19_B,N1,Undetermined
23-Sep-20,29,22-Sep-20,19,NO_19_B,N1,Undetermined
23-Sep-20,29,22-Sep-20,19,NO_19_B,N1,Undetermined
25-Sep-20,30,22-Sep-20,19,NO_19_B,N1,Undetermined
25-Sep-20,30,22-Sep-20,19,NO_19_B,N1,Undetermined
23-Sep-20,29,22-Sep-20,19,MI_19_A,N1,37.12983322
25-Sep-20,30,22-Sep-20,19,NO_19_A,N1,37.02279282
25-Sep-20,30,22-Sep-20,19,NO_19_A,N1,36.92340851
25-Sep-20,30,22-Sep-20,19,CC_19_B,N1,36.82409668
25-Sep-20,30,22-Sep-20,19,NO_19_B,N1,36.49816132
23-Sep-20,29,22-Sep-20,19,MI_19_A,N1,35.63641739
23-Sep-20,29,22-Sep-20,19,MI_19_A,N1,35.55778122
23-Sep-20,29,22-Sep-20,19,MI_19_B,N1,35.42825317
30-Sep-20,31,29-Sep-20,20,CC_20_A,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,CC_20_A,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,CC_20_A,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,CC_20_B,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,CC_20_B,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,CC_20_B,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,MI_20_A,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,MI_20_B,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,MI_20_B,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,NO_20_A,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,NO_20_A,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,NO_20_A,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,NO_20_B,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,NO_20_B,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,NO_20_B,N1,Undetermined
30-Sep-20,31,29-Sep-20,20,MI_20_A,N1,36.12208176
30-Sep-20,31,29-Sep-20,20,MI_20_B,N1,36.11339951
30-Sep-20,31,29-Sep-20,20,MI_20_A,N1,35.11074829
7-Oct-20,32,6-Oct-20,21,CC_21_A,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,CC_21_A,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,CC_21_A,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,CC_21_B,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,CC_21_B,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,CC_21_B,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,MI_21_A,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,MI_21_A,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,MI_21_A,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,MI_21_B,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,MI_21_B,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,NO_21_A,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,NO_21_A,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,NO_21_A,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,NO_21_B,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,NO_21_B,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,NO_21_B,N1,Undetermined
7-Oct-20,32,6-Oct-20,21,MI_21_B,N1,36.98809052
14-Oct-20,34,13-Oct-20,22,CC_22_A,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,CC_22_A,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,CC_22_A,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,CC_22_B,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,CC_22_B,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,CC_22_B,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,CC_22_C,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,CC_22_C,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,CC_22_C,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,MI_22_A,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,MI_22_A,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,MI_22_A,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,MI_22_B,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,MI_22_B,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,MI_22_B,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,MI_22_C,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,MI_22_C,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,MI_22_C,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,NO_22_A,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,NO_22_A,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,NO_22_A,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,NO_22_B,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,NO_22_C,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,NO_22_C,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,NO_22_C,N1,Undetermined
14-Oct-20,34,13-Oct-20,22,NO_22_B,N1,37.01795197
14-Oct-20,34,13-Oct-20,22,NO_22_B,N1,36.1694603
14-Oct-20,36,20-Oct-20,23,CC_23_A,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,CC_23_A,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,CC_23_A,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,CC_23_B,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,CC_23_B,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,CC_23_B,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,CC_23_C,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,CC_23_C,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,CC_23_C,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,MI_23_A,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,MI_23_B,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,MI_23_B,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,MI_23_B,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,MI_23_C,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,MI_23_C,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,NO_23_A,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,NO_23_B,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,NO_23_B,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,NO_23_B,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,NO_23_C,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,NO_23_C,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,NO_23_C,N1,Undetermined
14-Oct-20,36,20-Oct-20,23,MI_23_C,N1,37.00486374
14-Oct-20,36,20-Oct-20,23,MI_23_A,N1,36.96496201
14-Oct-20,36,20-Oct-20,23,MI_23_A,N1,36.94800568
14-Oct-20,36,20-Oct-20,23,NO_23_A,N1,36.85883713
14-Oct-20,36,20-Oct-20,23,NO_23_A,N1,36.22211075
29-Oct-20,39,27-Oct-20,24,CC_24_A,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,CC_24_A,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,CC_24_A,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,CC_24_B,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,CC_24_B,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,CC_24_B,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,CC_24_C,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,CC_24_C,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,MI_24_A,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,MI_24_A,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,MI_24_B,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,MI_24_B,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,MI_24_C,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,MI_24_C,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,MI_24_C,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,NO_24_A,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,NO_24_A,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,NO_24_A,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,NO_24_B,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,NO_24_B,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,NO_24_B,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,NO_24_C,N1,Undetermined
29-Oct-20,39,27-Oct-20,24,NO_24_C,N1,39.01290512
29-Oct-20,39,27-Oct-20,24,MI_24_B,N1,37.03291321
