run_date,run_num,sample_date,collection_num,target,sample_id,ct
16-Jul-21,107,14-Jul-21,96,N1,NO_96_E,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,NO_96_E,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,NO_96_E,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,MI_96_E,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,MI_96_E,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,MI_96_E,37.78
16-Jul-21,107,14-Jul-21,96,N1,CC_96_E,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,CC_96_E,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,CC_96_E,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,NO_96_F,37.66
16-Jul-21,107,14-Jul-21,96,N1,NO_96_F,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,NO_96_F,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,MI_96_F,36.84
16-Jul-21,107,14-Jul-21,96,N1,MI_96_F,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,MI_96_F,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,CC_96_F,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,CC_96_F,Undetermined
16-Jul-21,107,14-Jul-21,96,N1,CC_96_F,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,NO_97_A,37.28
20-Jul-21,108,19-Jul-21,97,N1,NO_97_A,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,NO_97_A,38.15
20-Jul-21,108,19-Jul-21,97,N1,MI_97_A,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,MI_97_A,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,MI_97_A,38.14
20-Jul-21,108,19-Jul-21,97,N1,CC_97_A,38.32
20-Jul-21,108,19-Jul-21,97,N1,CC_97_A,36.15
20-Jul-21,108,19-Jul-21,97,N1,CC_97_A,37.88
20-Jul-21,108,19-Jul-21,97,N1,NO_97_B,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,NO_97_B,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,NO_97_B,38.08
20-Jul-21,108,19-Jul-21,97,N1,MI_97_B,38.24
20-Jul-21,108,19-Jul-21,97,N1,MI_97_B,38.13
20-Jul-21,108,19-Jul-21,97,N1,MI_97_B,38.15
20-Jul-21,108,19-Jul-21,97,N1,CC_97_B,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,CC_97_B,37.1
20-Jul-21,108,19-Jul-21,97,N1,CC_97_B,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,NO_97_C,38.17
20-Jul-21,108,19-Jul-21,97,N1,NO_97_C,38.16
20-Jul-21,108,19-Jul-21,97,N1,NO_97_C,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,MI_97_C,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,MI_97_C,38.05
20-Jul-21,108,19-Jul-21,97,N1,MI_97_C,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,CC_97_C,38.26
20-Jul-21,108,19-Jul-21,97,N1,CC_97_C,37.04
20-Jul-21,108,19-Jul-21,97,N1,CC_97_C,38.03
20-Jul-21,108,19-Jul-21,97,N1,NO_97_D,38.84
20-Jul-21,108,19-Jul-21,97,N1,NO_97_D,37.17
20-Jul-21,108,19-Jul-21,97,N1,NO_97_D,37.92
20-Jul-21,108,19-Jul-21,97,N1,MI_97_D,38.2
20-Jul-21,108,19-Jul-21,97,N1,MI_97_D,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,MI_97_D,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,CC_97_D,36.01
20-Jul-21,108,19-Jul-21,97,N1,CC_97_D,35.84
20-Jul-21,108,19-Jul-21,97,N1,CC_97_D,38.17
20-Jul-21,108,19-Jul-21,97,N1,NO_97_E,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,NO_97_E,38.13
20-Jul-21,108,19-Jul-21,97,N1,NO_97_E,36.94
20-Jul-21,108,19-Jul-21,97,N1,MI_97_E,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,MI_97_E,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,MI_97_E,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,CC_97_E,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,CC_97_E,37.03
20-Jul-21,108,19-Jul-21,97,N1,CC_97_E,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,NO_97_F,37.14
20-Jul-21,108,19-Jul-21,97,N1,NO_97_F,36.87
20-Jul-21,108,19-Jul-21,97,N1,NO_97_F,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,MI_97_F,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,MI_97_F,Undetermined
20-Jul-21,108,19-Jul-21,97,N1,MI_97_F,37.22
20-Jul-21,108,19-Jul-21,97,N1,CC_97_F,36.27
20-Jul-21,108,19-Jul-21,97,N1,CC_97_F,37.28
20-Jul-21,108,19-Jul-21,97,N1,CC_97_F,36.89
25-Jul-21,109,21-Jul-21,98,N1,NO_98_A,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,NO_98_A,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,NO_98_A,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,MI_98_A,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,MI_98_A,37.26
25-Jul-21,109,21-Jul-21,98,N1,MI_98_A,38.31
25-Jul-21,109,21-Jul-21,98,N1,CC_98_A,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,CC_98_A,38.29
25-Jul-21,109,21-Jul-21,98,N1,CC_98_A,39.22
25-Jul-21,109,21-Jul-21,98,N1,NO_98_B,38.28
25-Jul-21,109,21-Jul-21,98,N1,NO_98_B,38.24
25-Jul-21,109,21-Jul-21,98,N1,NO_98_B,38.33
25-Jul-21,109,21-Jul-21,98,N1,MI_98_B,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,MI_98_B,37.34
25-Jul-21,109,21-Jul-21,98,N1,MI_98_B,37.11
25-Jul-21,109,21-Jul-21,98,N1,CC_98_B,36.19
25-Jul-21,109,21-Jul-21,98,N1,CC_98_B,36.2
25-Jul-21,109,21-Jul-21,98,N1,CC_98_B,37.14
25-Jul-21,109,21-Jul-21,98,N1,NO_98_C,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,NO_98_C,38.08
25-Jul-21,109,21-Jul-21,98,N1,NO_98_C,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,MI_98_C,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,MI_98_C,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,MI_98_C,38.21
25-Jul-21,109,21-Jul-21,98,N1,CC_98_C,37.2
25-Jul-21,109,21-Jul-21,98,N1,CC_98_C,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,CC_98_C,37.08
25-Jul-21,109,21-Jul-21,98,N1,NO_98_D,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,NO_98_D,37.19
25-Jul-21,109,21-Jul-21,98,N1,NO_98_D,38.09
25-Jul-21,109,21-Jul-21,98,N1,CC_98_D,37.16
25-Jul-21,109,21-Jul-21,98,N1,CC_98_D,38.27
25-Jul-21,109,21-Jul-21,98,N1,CC_98_D,36.55
25-Jul-21,109,21-Jul-21,98,N1,NO_98_E,37.33
25-Jul-21,109,21-Jul-21,98,N1,NO_98_E,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,NO_98_E,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,MI_98_E,35.82
25-Jul-21,109,21-Jul-21,98,N1,MI_98_E,37.21
25-Jul-21,109,21-Jul-21,98,N1,MI_98_E,36.55
25-Jul-21,109,21-Jul-21,98,N1,CC_98_E,38.16
25-Jul-21,109,21-Jul-21,98,N1,CC_98_E,38.16
25-Jul-21,109,21-Jul-21,98,N1,CC_98_E,36.02
25-Jul-21,109,21-Jul-21,98,N1,NO_98_F,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,NO_98_F,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,NO_98_F,37.1
25-Jul-21,109,21-Jul-21,98,N1,MI_98_F,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,MI_98_F,38.3
25-Jul-21,109,21-Jul-21,98,N1,MI_98_F,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,CC_98_F,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,CC_98_F,Undetermined
25-Jul-21,109,21-Jul-21,98,N1,CC_98_F,37.3
25-Jul-21,109,21-Jul-21,98,N1,MI_98_D,37.2
25-Jul-21,109,21-Jul-21,98,N1,MI_98_D,37.28
25-Jul-21,109,21-Jul-21,98,N1,MI_98_D,36.63
28-Jul-21,110,26-Jul-21,99,N1,NO_99_A,37.32
28-Jul-21,110,26-Jul-21,99,N1,NO_99_A,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,NO_99_A,36.8
28-Jul-21,110,26-Jul-21,99,N1,MI_99_A,36.65
28-Jul-21,110,26-Jul-21,99,N1,MI_99_A,37.12
28-Jul-21,110,26-Jul-21,99,N1,MI_99_A,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,CC_99_A,36.05
28-Jul-21,110,26-Jul-21,99,N1,CC_99_A,37.1
28-Jul-21,110,26-Jul-21,99,N1,CC_99_A,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,NO_99_B,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,NO_99_B,38.24
28-Jul-21,110,26-Jul-21,99,N1,NO_99_B,38.22
28-Jul-21,110,26-Jul-21,99,N1,MI_99_B,37.26
28-Jul-21,110,26-Jul-21,99,N1,MI_99_B,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,MI_99_B,36.67
28-Jul-21,110,26-Jul-21,99,N1,CC_99_B,36.75
28-Jul-21,110,26-Jul-21,99,N1,CC_99_B,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,CC_99_B,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,NO_99_C,38.33
28-Jul-21,110,26-Jul-21,99,N1,NO_99_C,38.42
28-Jul-21,110,26-Jul-21,99,N1,NO_99_C,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,MI_99_C,37.24
28-Jul-21,110,26-Jul-21,99,N1,MI_99_C,37.16
28-Jul-21,110,26-Jul-21,99,N1,MI_99_C,38.38
28-Jul-21,110,26-Jul-21,99,N1,CC_99_C,36.84
28-Jul-21,110,26-Jul-21,99,N1,CC_99_C,38.18
28-Jul-21,110,26-Jul-21,99,N1,CC_99_C,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,NO_99_D,37.31
28-Jul-21,110,26-Jul-21,99,N1,NO_99_D,38.21
28-Jul-21,110,26-Jul-21,99,N1,NO_99_D,38.12
28-Jul-21,110,26-Jul-21,99,N1,MI_99_D,38.11
28-Jul-21,110,26-Jul-21,99,N1,MI_99_D,38.14
28-Jul-21,110,26-Jul-21,99,N1,MI_99_D,37.11
28-Jul-21,110,26-Jul-21,99,N1,CC_99_D,36.95
28-Jul-21,110,26-Jul-21,99,N1,CC_99_D,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,CC_99_D,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,NO_99_E,36.33
28-Jul-21,110,26-Jul-21,99,N1,NO_99_E,38.34
28-Jul-21,110,26-Jul-21,99,N1,NO_99_E,38.2
28-Jul-21,110,26-Jul-21,99,N1,MI_99_E,37.45
28-Jul-21,110,26-Jul-21,99,N1,MI_99_E,36.24
28-Jul-21,110,26-Jul-21,99,N1,MI_99_E,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,CC_99_E,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,CC_99_E,38.35
28-Jul-21,110,26-Jul-21,99,N1,CC_99_E,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,NO_99_F,37.19
28-Jul-21,110,26-Jul-21,99,N1,NO_99_F,38.2
28-Jul-21,110,26-Jul-21,99,N1,NO_99_F,38.18
28-Jul-21,110,26-Jul-21,99,N1,MI_99_F,36.9
28-Jul-21,110,26-Jul-21,99,N1,MI_99_F,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,MI_99_F,36.31
28-Jul-21,110,26-Jul-21,99,N1,CC_99_F,Undetermined
28-Jul-21,110,26-Jul-21,99,N1,CC_99_F,38.3
28-Jul-21,110,26-Jul-21,99,N1,CC_99_F,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,NO_100_A,37.23
29-Jul-21,111,28-Jul-21,100,N1,NO_100_A,37.15
29-Jul-21,111,28-Jul-21,100,N1,NO_100_A,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,MI_100_A,36.04
29-Jul-21,111,28-Jul-21,100,N1,MI_100_A,36.17
29-Jul-21,111,28-Jul-21,100,N1,MI_100_A,36.18
29-Jul-21,111,28-Jul-21,100,N1,CC_100_A,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,CC_100_A,38.09
29-Jul-21,111,28-Jul-21,100,N1,CC_100_A,38.18
29-Jul-21,111,28-Jul-21,100,N1,NO_100_B,37.22
29-Jul-21,111,28-Jul-21,100,N1,NO_100_B,38.24
29-Jul-21,111,28-Jul-21,100,N1,NO_100_B,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,MI_100_B,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,MI_100_B,36.55
29-Jul-21,111,28-Jul-21,100,N1,MI_100_B,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,CC_100_B,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,CC_100_B,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,CC_100_B,37.11
29-Jul-21,111,28-Jul-21,100,N1,NO_100_C,38.25
29-Jul-21,111,28-Jul-21,100,N1,NO_100_C,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,NO_100_C,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,MI_100_C,37.08
29-Jul-21,111,28-Jul-21,100,N1,MI_100_C,37.05
29-Jul-21,111,28-Jul-21,100,N1,MI_100_C,36.59
29-Jul-21,111,28-Jul-21,100,N1,CC_100_C,38.04
29-Jul-21,111,28-Jul-21,100,N1,CC_100_C,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,CC_100_C,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,NO_100_D,37.05
29-Jul-21,111,28-Jul-21,100,N1,NO_100_D,38.15
29-Jul-21,111,28-Jul-21,100,N1,NO_100_D,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,MI_100_D,36.08
29-Jul-21,111,28-Jul-21,100,N1,MI_100_D,34.67
29-Jul-21,111,28-Jul-21,100,N1,MI_100_D,35.88
29-Jul-21,111,28-Jul-21,100,N1,CC_100_D,38.41
29-Jul-21,111,28-Jul-21,100,N1,CC_100_D,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,CC_100_D,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,NO_100_E,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,NO_100_E,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,NO_100_E,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,MI_100_E,36.39
29-Jul-21,111,28-Jul-21,100,N1,MI_100_E,36.55
29-Jul-21,111,28-Jul-21,100,N1,MI_100_E,35.75
29-Jul-21,111,28-Jul-21,100,N1,CC_100_E,37.17
29-Jul-21,111,28-Jul-21,100,N1,CC_100_E,38.02
29-Jul-21,111,28-Jul-21,100,N1,CC_100_E,37.05
29-Jul-21,111,28-Jul-21,100,N1,NO_100_F,38.33
29-Jul-21,111,28-Jul-21,100,N1,NO_100_F,37.82
29-Jul-21,111,28-Jul-21,100,N1,NO_100_F,38.11
29-Jul-21,111,28-Jul-21,100,N1,MI_100_F,35.85
29-Jul-21,111,28-Jul-21,100,N1,MI_100_F,36.4
29-Jul-21,111,28-Jul-21,100,N1,MI_100_F,36.44
29-Jul-21,111,28-Jul-21,100,N1,CC_100_F,38.06
29-Jul-21,111,28-Jul-21,100,N1,CC_100_F,Undetermined
29-Jul-21,111,28-Jul-21,100,N1,CC_100_F,Undetermined
4-Aug-21,112,2-Aug-21,101,N1,NO_101_A,35.85
4-Aug-21,112,2-Aug-21,101,N1,NO_101_A,36.25
4-Aug-21,112,2-Aug-21,101,N1,NO_101_A,37.67
4-Aug-21,112,2-Aug-21,101,N1,MI_101_A,38.79
4-Aug-21,112,2-Aug-21,101,N1,MI_101_A,36.42
4-Aug-21,112,2-Aug-21,101,N1,MI_101_A,36.39
4-Aug-21,112,2-Aug-21,101,N1,CC_101_A,36.27
4-Aug-21,112,2-Aug-21,101,N1,CC_101_A,36.92
4-Aug-21,112,2-Aug-21,101,N1,CC_101_A,38.2
4-Aug-21,112,2-Aug-21,101,N1,NO_101_B,36.94
4-Aug-21,112,2-Aug-21,101,N1,NO_101_B,37.86
4-Aug-21,112,2-Aug-21,101,N1,NO_101_B,36.31
4-Aug-21,112,2-Aug-21,101,N1,MI_101_B,35.51
4-Aug-21,112,2-Aug-21,101,N1,MI_101_B,36.01
4-Aug-21,112,2-Aug-21,101,N1,MI_101_B,36.88
4-Aug-21,112,2-Aug-21,101,N1,CC_101_B,38.67
4-Aug-21,112,2-Aug-21,101,N1,CC_101_B,37.5
4-Aug-21,112,2-Aug-21,101,N1,CC_101_B,37.43
4-Aug-21,112,2-Aug-21,101,N1,NO_101_C,Undetermined
4-Aug-21,112,2-Aug-21,101,N1,NO_101_C,38.17
4-Aug-21,112,2-Aug-21,101,N1,NO_101_C,37.17
4-Aug-21,112,2-Aug-21,101,N1,MI_101_C,35.41
4-Aug-21,112,2-Aug-21,101,N1,MI_101_C,36.74
4-Aug-21,112,2-Aug-21,101,N1,MI_101_C,36.23
4-Aug-21,112,2-Aug-21,101,N1,CC_101_C,38.05
4-Aug-21,112,2-Aug-21,101,N1,CC_101_C,37.03
4-Aug-21,112,2-Aug-21,101,N1,CC_101_C,37.94
4-Aug-21,112,2-Aug-21,101,N1,NO_101_D,36.67
4-Aug-21,112,2-Aug-21,101,N1,NO_101_D,37.93
4-Aug-21,112,2-Aug-21,101,N1,NO_101_D,37.74
4-Aug-21,112,2-Aug-21,101,N1,MI_101_D,36.71
4-Aug-21,112,2-Aug-21,101,N1,MI_101_D,34.98
4-Aug-21,112,2-Aug-21,101,N1,MI_101_D,38.09
4-Aug-21,112,2-Aug-21,101,N1,CC_101_D,36.99
4-Aug-21,112,2-Aug-21,101,N1,CC_101_D,Undetermined
4-Aug-21,112,2-Aug-21,101,N1,CC_101_D,36.9
4-Aug-21,112,2-Aug-21,101,N1,NO_101_E,39.28
4-Aug-21,112,2-Aug-21,101,N1,NO_101_E,Undetermined
4-Aug-21,112,2-Aug-21,101,N1,NO_101_E,38.91
4-Aug-21,112,2-Aug-21,101,N1,MI_101_E,35.61
4-Aug-21,112,2-Aug-21,101,N1,MI_101_E,36.88
4-Aug-21,112,2-Aug-21,101,N1,MI_101_E,36.5
4-Aug-21,112,2-Aug-21,101,N1,CC_101_E,Undetermined
4-Aug-21,112,2-Aug-21,101,N1,CC_101_E,37.87
4-Aug-21,112,2-Aug-21,101,N1,CC_101_E,38.07
4-Aug-21,112,2-Aug-21,101,N1,NO_101_F,37.95
4-Aug-21,112,2-Aug-21,101,N1,NO_101_F,Undetermined
4-Aug-21,112,2-Aug-21,101,N1,NO_101_F,37.6
